code,name,market,big_theme,primary_theme,secondary_theme_1,secondary_theme_2,secondary_theme_3,industry,legacy_theme_count,legacy_theme_all,event_theme_all,classification_source,confidence
206650,유바이오로직스,KOSDAQ,반도체·AI,"백신/진단시약/방역(신종플루, AI 등)",보톡스(보툴리눔톡신),마이크로바이옴,,생물공학,6,"마이크로바이옴 | 백신/진단시약/방역(신종플루, AI 등) | 보톡스(보툴리눔톡신) | 코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트) | 코로나19(치료제/백신 개발 등)",코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트) | 코로나19(치료제/백신 개발 등),legacy_theme,높음
253840,수젠텍,KOSDAQ,반도체·AI,"백신/진단시약/방역(신종플루, AI 등)",치매,의료기기,마이코플라스마 폐렴,건강관리장비와용품,6,"마이코플라스마 폐렴 | 백신/진단시약/방역(신종플루, AI 등) | 의료기기 | 치매 | 코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트)",코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트),legacy_theme,높음
261780,아리바이오랩,KOSDAQ,반도체·AI,"백신/진단시약/방역(신종플루, AI 등)",,,,제약,3,"백신/진단시약/방역(신종플루, AI 등) | 코로나19(진단/치료제/백신 개발 등) | 코로나19(치료제/백신 개발 등)",코로나19(진단/치료제/백신 개발 등) | 코로나19(치료제/백신 개발 등),legacy_theme,높음
303360,프로티아,KOSDAQ,반도체·AI,"백신/진단시약/방역(신종플루, AI 등)",의료기기,,,건강관리장비와용품,2,"백신/진단시약/방역(신종플루, AI 등) | 의료기기",,legacy_theme,높음
950130,엑세스바이오,KOSDAQ,반도체·AI,"백신/진단시약/방역(신종플루, AI 등)",마이코플라스마 폐렴,유전자 치료제/분석,,생명과학도구및서비스,5,"마이코플라스마 폐렴 | 백신/진단시약/방역(신종플루, AI 등) | 유전자 치료제/분석 | 코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트)",코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트),legacy_theme,높음
087600,픽셀플러스,KOSDAQ,반도체·AI,보안주(물리),카메라모듈/부품,,,반도체와반도체장비,2,보안주(물리) | 카메라모듈/부품,,legacy_theme,높음
033160,엠케이전자,KOSDAQ,반도체·AI,소캠(SOCAMM),HBM(고대역폭메모리),반도체 재료/부품,2차전지(소재/부품),반도체와반도체장비,5,2차전지 | 2차전지(소재/부품) | HBM(고대역폭메모리) | 반도체 재료/부품 | 소캠(SOCAMM),,legacy_theme,높음
095340,ISC,KOSDAQ,반도체·AI,소캠(SOCAMM),HBM(고대역폭메모리),반도체 재료/부품,,반도체와반도체장비,4,HBM(고대역폭메모리) | 반도체 재료/부품 | 밸류업(24년 기업가치 제고계획 발표) | 소캠(SOCAMM),밸류업(24년 기업가치 제고계획 발표),legacy_theme,높음
168360,펨트론,KOSDAQ,반도체·AI,소캠(SOCAMM),HBM(고대역폭메모리),2차전지(장비),반도체 장비,전자장비와기기,6,2차전지 | 2차전지(장비) | HBM(고대역폭메모리) | PCB(FPCB 등) | 반도체 장비 | 소캠(SOCAMM),,legacy_theme,높음
222800,심텍,KOSDAQ,반도체·AI,소캠(SOCAMM),반도체 기판(FC-BGA/PCB/MLB 등),온디바이스 AI,PCB(FPCB 등),전자장비와기기,4,PCB(FPCB 등) | 반도체 기판(FC-BGA/PCB/MLB 등) | 소캠(SOCAMM) | 온디바이스 AI,,legacy_theme,높음
356860,티엘비,KOSDAQ,반도체·AI,소캠(SOCAMM),CXL(컴퓨트익스프레스링크),반도체 기판(FC-BGA/PCB/MLB 등),PCB(FPCB 등),반도체와반도체장비,4,CXL(컴퓨트익스프레스링크) | PCB(FPCB 등) | 반도체 기판(FC-BGA/PCB/MLB 등) | 소캠(SOCAMM),,legacy_theme,높음
425420,티에프이,KOSDAQ,반도체·AI,소캠(SOCAMM),반도체 장비,,,반도체와반도체장비,2,반도체 장비 | 소캠(SOCAMM),,legacy_theme,높음
033170,시그네틱스,KOSDAQ,반도체·AI,시스템반도체,DMZ 평화공원,,,반도체와반도체장비,2,DMZ 평화공원 | 시스템반도체,,legacy_theme,높음
036540,SFA반도체,KOSDAQ,반도체·AI,시스템반도체,반도체 장비,,,반도체와반도체장비,2,반도체 장비 | 시스템반도체,,legacy_theme,높음
067310,하나마이크론,KOSDAQ,반도체·AI,시스템반도체,반도체 재료/부품,반도체 장비,,반도체와반도체장비,4,반도체 장비 | 반도체 재료/부품 | 밸류업(25년 기업가치 제고계획 발표) | 시스템반도체,밸류업(25년 기업가치 제고계획 발표),legacy_theme,높음
101490,에스앤에스텍,KOSDAQ,반도체·AI,시스템반도체,반도체 재료/부품,日 수출 규제(국산화 등),,반도체와반도체장비,3,日 수출 규제(국산화 등) | 반도체 재료/부품 | 시스템반도체,,legacy_theme,높음
115610,이미지스,KOSDAQ,반도체·AI,시스템반도체,모바일솔루션(스마트폰),스마트폰,,핸드셋,3,모바일솔루션(스마트폰) | 스마트폰 | 시스템반도체,,legacy_theme,높음
117670,알파칩스,KOSDAQ,반도체·AI,시스템반도체,,,,반도체와반도체장비,1,시스템반도체,,legacy_theme,높음
123860,아나패스,KOSDAQ,반도체·AI,시스템반도체,,,,디스플레이장비및부품,1,시스템반도체,,legacy_theme,높음
131970,두산테스나,KOSDAQ,반도체·AI,시스템반도체,,,,반도체와반도체장비,1,시스템반도체,,legacy_theme,높음
226590,엠디바이스,KOSDAQ,반도체·AI,시스템반도체,,,,반도체와반도체장비,1,시스템반도체,,legacy_theme,높음
303030,지니틱스,KOSDAQ,반도체·AI,시스템반도체,삼성페이,,,반도체와반도체장비,2,삼성페이 | 시스템반도체,,legacy_theme,높음
319660,피에스케이,KOSDAQ,반도체·AI,시스템반도체,반도체 장비,,,반도체와반도체장비,4,반도체 장비 | 밸류업(25년 기업가치 제고계획 발표) | 시스템반도체 | 코리아 밸류업 지수(Korea Value-up Index),밸류업(25년 기업가치 제고계획 발표) | 코리아 밸류업 지수(Korea Value-up Index),legacy_theme,높음
396270,넥스트칩,KOSDAQ,반도체·AI,시스템반도체,자율주행차,,,반도체와반도체장비,3,밸류업(25년 기업가치 제고계획 발표) | 시스템반도체 | 자율주행차,밸류업(25년 기업가치 제고계획 발표),legacy_theme,높음
490470,세미파이브,KOSDAQ,반도체·AI,시스템반도체,,,,반도체와반도체장비,1,시스템반도체,,legacy_theme,높음
101400,엔시트론,KOSDAQ,반도체·AI,업종:반도체와반도체장비,,,,반도체와반도체장비,0,,,industry_fallback,중간
365590,하이딥,KOSDAQ,반도체·AI,업종:반도체와반도체장비,,,,반도체와반도체장비,0,,,industry_fallback,중간
054450,텔레칩스,KOSDAQ,반도체·AI,온디바이스 AI,시스템반도체,자율주행차,증강현실(AR),반도체와반도체장비,4,시스템반도체 | 온디바이스 AI | 자율주행차 | 증강현실(AR),,legacy_theme,높음
058470,리노공업,KOSDAQ,반도체·AI,온디바이스 AI,시스템반도체,반도체 장비,,반도체와반도체장비,4,반도체 장비 | 시스템반도체 | 온디바이스 AI | 코리아 밸류업 지수(Korea Value-up Index),코리아 밸류업 지수(Korea Value-up Index),legacy_theme,높음
080220,제주반도체,KOSDAQ,반도체·AI,온디바이스 AI,,,,반도체와반도체장비,1,온디바이스 AI,,legacy_theme,높음
094360,칩스앤미디어,KOSDAQ,반도체·AI,온디바이스 AI,시스템반도체,자율주행차,가상현실(VR),반도체와반도체장비,5,가상현실(VR) | 메타버스(Metaverse) | 시스템반도체 | 온디바이스 AI | 자율주행차,,legacy_theme,높음
200470,에이팩트,KOSDAQ,반도체·AI,온디바이스 AI,반도체 장비,,,반도체와반도체장비,2,반도체 장비 | 온디바이스 AI,,legacy_theme,높음
200710,에이디테크놀로지,KOSDAQ,반도체·AI,온디바이스 AI,시스템반도체,,,반도체와반도체장비,2,시스템반도체 | 온디바이스 AI,,legacy_theme,높음
377480,마음AI,KOSDAQ,반도체·AI,온디바이스 AI,AI 챗봇(챗GPT 등),피지컬 AI/휴머노이드 로봇,지능형로봇/인공지능(AI),IT서비스,4,AI 챗봇(챗GPT 등) | 온디바이스 AI | 지능형로봇/인공지능(AI) | 피지컬 AI/휴머노이드 로봇,,legacy_theme,높음
399720,가온칩스,KOSDAQ,반도체·AI,온디바이스 AI,시스템반도체,,,반도체와반도체장비,2,시스템반도체 | 온디바이스 AI,,legacy_theme,높음
403870,HPSP,KOSDAQ,반도체·AI,온디바이스 AI,반도체 장비,,,반도체와반도체장비,3,반도체 장비 | 온디바이스 AI | 코리아 밸류업 지수(Korea Value-up Index),코리아 밸류업 지수(Korea Value-up Index),legacy_theme,높음
486990,노타,KOSDAQ,반도체·AI,온디바이스 AI,지능형로봇/인공지능(AI),,,IT서비스,2,온디바이스 AI | 지능형로봇/인공지능(AI),,legacy_theme,높음
040910,아이씨디,KOSDAQ,반도체·AI,유리 기판,OLED(유기 발광 다이오드),,,디스플레이장비및부품,2,OLED(유기 발광 다이오드) | 유리 기판,,legacy_theme,높음
078150,HB테크놀러지,KOSDAQ,반도체·AI,유리 기판,2차전지(장비),OLED(유기 발광 다이오드),2차전지,디스플레이장비및부품,4,2차전지 | 2차전지(장비) | OLED(유기 발광 다이오드) | 유리 기판,,legacy_theme,높음
083500,에프엔에스테크,KOSDAQ,반도체·AI,유리 기판,반도체 재료/부품,OLED(유기 발광 다이오드),,디스플레이장비및부품,3,OLED(유기 발광 다이오드) | 반도체 재료/부품 | 유리 기판,,legacy_theme,높음
112290,와이씨켐,KOSDAQ,반도체·AI,유리 기판,HBM(고대역폭메모리),반도체 재료/부품,,반도체와반도체장비,3,HBM(고대역폭메모리) | 반도체 재료/부품 | 유리 기판,,legacy_theme,높음
161580,필옵틱스,KOSDAQ,반도체·AI,유리 기판,플렉서블 디스플레이,2차전지(장비),OLED(유기 발광 다이오드),전자장비와기기,6,2차전지 | 2차전지(장비) | OLED(유기 발광 다이오드) | PCB(FPCB 등) | 유리 기판 | 플렉서블 디스플레이,,legacy_theme,높음
171010,램테크놀러지,KOSDAQ,반도체·AI,유리 기판,반도체 재료/부품,OLED(유기 발광 다이오드),日 수출 규제(국산화 등),반도체와반도체장비,4,OLED(유기 발광 다이오드) | 日 수출 규제(국산화 등) | 반도체 재료/부품 | 유리 기판,,legacy_theme,높음
204270,제이앤티씨,KOSDAQ,반도체·AI,유리 기판,갤럭시 부품주,스마트폰,,핸드셋,3,갤럭시 부품주 | 스마트폰 | 유리 기판,,legacy_theme,높음
251370,와이엠티,KOSDAQ,반도체·AI,유리 기판,아이폰,PCB(FPCB 등),,화학,3,PCB(FPCB 등) | 아이폰 | 유리 기판,,legacy_theme,높음
264660,씨앤지하이테크,KOSDAQ,반도체·AI,유리 기판,반도체 장비,,,반도체와반도체장비,2,반도체 장비 | 유리 기판,,legacy_theme,높음
302430,이노메트리,KOSDAQ,반도체·AI,유리 기판,전기차 화재 방지(배터리 열폭주 등),2차전지(장비),2차전지,전기제품,4,2차전지 | 2차전지(장비) | 유리 기판 | 전기차 화재 방지(배터리 열폭주 등),,legacy_theme,높음
450330,하스,KOSDAQ,반도체·AI,유리 기판,치아 치료(임플란트 등),,,건강관리장비와용품,2,유리 기판 | 치아 치료(임플란트 등),,legacy_theme,높음
452190,한빛레이저,KOSDAQ,반도체·AI,유리 기판,전기차 화재 방지(배터리 열폭주 등),2차전지(장비),전기차,전기제품,5,2차전지 | 2차전지(장비) | 유리 기판 | 전기차 | 전기차 화재 방지(배터리 열폭주 등),,legacy_theme,높음
452450,피아이이,KOSDAQ,반도체·AI,유리 기판,스마트팩토리(스마트공장),지능형로봇/인공지능(AI),2차전지,IT서비스,4,2차전지 | 스마트팩토리(스마트공장) | 유리 기판 | 지능형로봇/인공지능(AI),,legacy_theme,높음
469750,아이비젼웍스,KOSDAQ,반도체·AI,유리 기판,2차전지(장비),2차전지,,전기제품,3,2차전지 | 2차전지(장비) | 유리 기판,,legacy_theme,높음
033230,인성정보,KOSDAQ,반도체·AI,의료AI,NI(네트워크통합),원격진료/비대면진료(U-Healthcare),고령화 사회(노인복지),IT서비스,4,NI(네트워크통합) | 고령화 사회(노인복지) | 원격진료/비대면진료(U-Healthcare) | 의료AI,,legacy_theme,높음
041020,폴라리스오피스,KOSDAQ,반도체·AI,의료AI,AI 챗봇(챗GPT 등),클라우드 컴퓨팅,재택근무/스마트워크,자동차부품,7,AI 챗봇(챗GPT 등) | NFT(대체불가토큰) | 모바일솔루션(스마트폰) | 모바일콘텐츠(스마트폰/태블릿PC) | 의료AI | 재택근무/스마트워크 | 클라우드 컴퓨팅,,legacy_theme,높음
041920,메디아나,KOSDAQ,반도체·AI,의료AI,의료기기,,,건강관리장비와용품,2,의료AI | 의료기기,,legacy_theme,높음
084650,랩지노믹스,KOSDAQ,반도체·AI,의료AI,"백신/진단시약/방역(신종플루, AI 등)",의료기기,마이크로바이옴,생명과학도구및서비스,7,"마이크로바이옴 | 백신/진단시약/방역(신종플루, AI 등) | 유전자 치료제/분석 | 의료AI | 의료기기 | 코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트)",코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트),legacy_theme,높음
099750,이지케어텍,KOSDAQ,반도체·AI,의료AI,원격진료/비대면진료(U-Healthcare),,,건강관리기술,2,원격진료/비대면진료(U-Healthcare) | 의료AI,,legacy_theme,높음
108860,셀바스AI,KOSDAQ,반도체·AI,의료AI,AI 챗봇(챗GPT 등),지능형로봇/인공지능(AI),음성인식,건강관리장비와용품,7,AI 챗봇(챗GPT 등) | 메타버스(Metaverse) | 모바일솔루션(스마트폰) | 모바일콘텐츠(스마트폰/태블릿PC) | 음성인식 | 의료AI | 지능형로봇/인공지능(AI),,legacy_theme,높음
127120,제이에스링크,KOSDAQ,반도체·AI,의료AI,희귀금속(희토류 등),유전자 치료제/분석,,생명과학도구및서비스,4,유전자 치료제/분석 | 의료AI | 코로나19(진단/치료제/백신 개발 등) | 희귀금속(희토류 등),코로나19(진단/치료제/백신 개발 등),legacy_theme,높음
208370,셀바스헬스케어,KOSDAQ,반도체·AI,의료AI,의료기기,,,건강관리장비와용품,2,의료AI | 의료기기,,legacy_theme,높음
226330,신테카바이오,KOSDAQ,반도체·AI,의료AI,유전자 치료제/분석,,,건강관리업체및서비스,2,유전자 치료제/분석 | 의료AI,,legacy_theme,높음
229000,젠큐릭스,KOSDAQ,반도체·AI,의료AI,마이코플라스마 폐렴,유전자 치료제/분석,,건강관리장비와용품,3,마이코플라스마 폐렴 | 유전자 치료제/분석 | 의료AI,,legacy_theme,높음
288980,모아데이타,KOSDAQ,반도체·AI,의료AI,지능형로봇/인공지능(AI),,,소프트웨어,2,의료AI | 지능형로봇/인공지능(AI),,legacy_theme,높음
315640,딥노이드,KOSDAQ,반도체·AI,의료AI,의료기기,,,IT서비스,2,의료AI | 의료기기,,legacy_theme,높음
322510,제이엘케이,KOSDAQ,반도체·AI,의료AI,의료기기,원격진료/비대면진료(U-Healthcare),,건강관리기술,3,원격진료/비대면진료(U-Healthcare) | 의료AI | 의료기기,,legacy_theme,높음
328130,루닛,KOSDAQ,반도체·AI,의료AI,의료기기,,,건강관리기술,2,의료AI | 의료기기,,legacy_theme,높음
338220,뷰노,KOSDAQ,반도체·AI,의료AI,의료기기,,,건강관리기술,2,의료AI | 의료기기,,legacy_theme,높음
347700,스피어,KOSDAQ,반도체·AI,의료AI,우주항공산업(누리호/인공위성 등),스페이스X(SpaceX),원격진료/비대면진료(U-Healthcare),우주항공과국방,4,스페이스X(SpaceX) | 우주항공산업(누리호/인공위성 등) | 원격진료/비대면진료(U-Healthcare) | 의료AI,,legacy_theme,높음
354200,엔젠바이오,KOSDAQ,반도체·AI,의료AI,치매,유전자 치료제/분석,,생명과학도구및서비스,5,유전자 치료제/분석 | 의료AI | 치매 | 코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트),코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트),legacy_theme,높음
376900,로킷헬스케어,KOSDAQ,반도체·AI,의료AI,의료기기,3D 프린터,탈모 치료,건강관리장비와용품,4,3D 프린터 | 의료AI | 의료기기 | 탈모 치료,,legacy_theme,높음
376930,노을,KOSDAQ,반도체·AI,의료AI,,,,건강관리장비와용품,2,밸류업(25년 기업가치 제고계획 발표) | 의료AI,밸류업(25년 기업가치 제고계획 발표),legacy_theme,높음
380550,뉴로핏,KOSDAQ,반도체·AI,의료AI,의료기기,,,건강관리기술,2,의료AI | 의료기기,,legacy_theme,높음
382150,온코크로스,KOSDAQ,반도체·AI,의료AI,,,,생명과학도구및서비스,1,의료AI,,legacy_theme,높음
384470,코어라인소프트,KOSDAQ,반도체·AI,의료AI,의료기기,,,건강관리기술,2,의료AI | 의료기기,,legacy_theme,높음
